date,tmean,tmin,tmax,n_stations,stations
2022-01-01,-6.53,-11.87,-1.2,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-02,-2.02,-6.78,2.73,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-03,-4.04,-7.88,-0.2,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-04,-0.59,-2.17,0.98,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-05,-2.85,-8.03,2.33,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-06,-1.57,-4.83,1.68,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-07,-2.11,-7.03,2.82,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-08,-1.5,-6.1,3.1,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-09,2.11,-0.05,4.27,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-10,0.11,-4.25,4.47,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-11,-5.58,-6.45,-4.7,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-12,-8.37,-13.07,-3.67,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-13,-6.58,-9.3,-3.85,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-14,-6.48,-11.42,-1.55,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-15,-2.02,-7.15,3.1,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-16,0.14,0.23,0.05,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-17,-5.1,-9.28,-0.92,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-18,-6.88,-11.42,-2.33,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-19,-4.85,-9.67,-0.03,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-20,-5.71,-11.25,-0.17,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-21,-2.68,-9.03,3.68,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-22,2.5,-1.62,6.62,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-23,4.45,1.52,7.38,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-24,3.1,0.45,5.75,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-25,0.2,-0.38,0.78,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-26,1.41,-0.77,3.58,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-27,-0.88,-4.6,2.85,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-28,-2.39,-6.5,1.72,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-29,-3.68,-7.57,0.2,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-30,-4.07,-8.7,0.57,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-01-31,-2.51,-7.55,2.53,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-01,-1.94,-2.7,-1.18,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-02,-1.92,-4.1,0.27,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-03,-2.93,-5.75,-0.12,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-04,-4.41,-7.6,-1.22,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-05,-7.17,-11.08,-3.25,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-06,-5.23,-9.77,-0.68,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-07,-4.49,-8.65,-0.33,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-08,-1.53,-6.35,3.3,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-09,0.13,-6.1,6.35,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-10,1.92,-1.8,5.63,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-11,1.56,-3.98,7.1,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-12,3.93,-1.62,9.47,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-13,4.63,0.83,8.43,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-14,4.18,-0.17,8.53,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-15,-3.88,-4.12,-3.65,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-16,-7.97,-10.65,-5.28,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-17,-8.22,-12.85,-3.58,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-18,-3.0,-10.45,4.45,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-19,-0.85,-2.68,0.98,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-20,-5.83,-8.87,-2.8,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-21,-3.7,-9.17,1.77,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-22,-4.13,-7.9,-0.37,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-23,-6.27,-11.43,-1.12,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-24,-4.26,-10.37,1.85,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-25,0.94,-5.12,7.0,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-26,5.32,0.52,10.12,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-27,2.99,-2.87,8.85,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-02-28,4.29,-2.2,10.78,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-01,5.99,3.25,8.73,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-02,1.72,-4.42,7.87,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-03,5.16,-0.92,11.23,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-04,7.08,0.02,14.15,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-05,2.42,0.23,4.6,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-06,0.54,-4.45,5.53,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-07,1.5,-5.07,8.07,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-08,4.39,-2.13,10.92,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-09,6.95,0.3,13.6,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-10,8.69,1.93,15.45,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-11,10.45,5.18,15.72,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-12,13.48,8.78,18.18,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-13,12.24,11.88,12.6,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-14,10.18,10.25,10.12,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-15,8.12,1.87,14.38,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-16,9.86,3.48,16.23,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-17,7.83,8.62,7.05,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-18,4.41,3.07,5.75,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-19,1.39,0.0,2.78,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-20,3.51,0.57,6.45,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-21,3.77,-2.1,9.65,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-22,5.12,-0.57,10.82,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-23,4.05,1.98,6.12,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-24,6.56,0.23,12.88,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-25,10.94,5.78,16.1,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-26,10.25,11.5,9.0,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-27,7.79,2.55,13.03,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-28,5.9,-0.9,12.7,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-29,8.6,1.55,15.65,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-30,10.32,5.05,15.58,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-03-31,9.97,7.47,12.47,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-01,6.86,1.05,12.67,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-02,7.0,0.6,13.4,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-03,7.77,0.6,14.95,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-04,9.66,3.03,16.28,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-05,9.36,2.8,15.92,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-06,11.19,4.3,18.08,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-07,10.44,4.38,16.5,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-08,11.72,3.02,20.42,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-09,17.47,10.92,24.03,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-10,18.46,11.2,25.72,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-11,18.55,11.43,25.67,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-12,19.7,13.5,25.9,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-13,13.02,14.93,11.1,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-14,8.18,6.0,10.37,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-15,10.23,4.02,16.45,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-16,10.65,3.77,17.53,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-17,11.64,3.85,19.43,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-18,13.99,7.73,20.25,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-19,14.72,7.32,22.12,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-20,14.17,7.12,21.23,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-21,13.49,8.0,18.98,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-22,15.37,9.17,21.57,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-23,16.93,9.72,24.13,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-24,18.94,12.67,25.22,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-25,19.29,13.57,25.02,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-26,16.97,13.58,20.37,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-27,15.18,8.65,21.72,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-28,15.08,8.85,21.32,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-29,9.34,6.83,11.85,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-04-30,11.58,7.72,15.45,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-01,10.87,4.65,17.08,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-02,11.32,6.43,16.2,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-03,11.88,4.43,19.32,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-04,15.83,7.97,23.68,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-05,17.02,9.8,24.23,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-06,17.86,11.63,24.08,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-07,16.78,12.73,20.82,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-08,14.59,9.95,19.23,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-09,14.22,8.35,20.1,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-10,15.47,9.12,21.83,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-11,16.82,11.55,22.1,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-12,18.62,13.22,24.03,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-13,16.03,14.6,17.47,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-14,13.68,7.98,19.38,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-15,12.62,6.62,18.63,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-16,14.01,6.43,21.58,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-17,17.27,9.1,25.43,3,"노성산,삼승산,시루산"
2022-05-18,19.73,13.9,25.57,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-19,17.94,14.12,21.77,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-20,18.68,12.88,24.47,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-21,18.72,12.75,24.7,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-22,19.32,12.88,25.77,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-23,20.58,13.92,27.25,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-24,21.02,13.68,28.35,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-25,20.17,14.13,26.2,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-26,16.62,10.92,22.32,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-27,18.41,12.8,24.02,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-28,19.68,12.92,26.45,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-29,20.33,13.37,27.3,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-30,19.91,16.98,22.83,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-05-31,18.5,11.3,25.7,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-01,21.28,14.08,28.48,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-02,20.12,13.12,27.12,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-03,22.96,16.1,29.82,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-04,21.0,15.27,26.73,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-05,15.54,16.02,15.07,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-06,16.99,14.87,19.12,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-07,14.22,11.65,16.78,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-08,16.78,11.83,21.73,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-09,19.28,14.17,24.4,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-10,20.43,14.82,26.03,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-11,21.94,16.72,27.17,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-12,19.81,14.82,24.8,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-13,19.76,15.92,23.6,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-14,15.29,15.77,14.82,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-15,16.93,13.02,20.83,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-16,19.47,16.17,22.77,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-17,20.58,15.5,25.67,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-18,22.0,18.93,25.07,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-19,22.02,18.48,25.55,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-20,24.39,19.55,29.23,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-21,25.93,19.95,31.9,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-22,25.21,19.5,30.92,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-23,21.97,20.4,23.53,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-24,23.91,21.82,26.0,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-25,24.9,19.77,30.03,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-26,23.97,21.82,26.13,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-27,24.32,22.97,25.67,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-28,26.64,24.83,28.45,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-29,25.75,23.97,27.53,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-06-30,24.55,22.92,26.18,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-01,25.82,21.03,30.6,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-02,26.76,21.52,32.0,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-03,27.3,22.65,31.95,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-04,26.11,21.65,30.57,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-05,26.4,22.55,30.25,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-06,26.4,22.62,30.18,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-07,26.41,23.27,29.55,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-08,26.16,24.08,28.23,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-09,24.0,21.6,26.4,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-10,26.73,21.93,31.53,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-11,22.96,21.7,24.22,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-12,24.28,21.1,27.45,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-13,21.49,21.0,21.98,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-14,24.82,22.88,26.75,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-15,24.14,20.37,27.92,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-16,21.77,20.13,23.4,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-17,23.2,19.22,27.18,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-18,20.68,21.07,20.3,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-19,23.46,19.42,27.5,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-20,25.13,21.17,29.1,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-21,21.0,20.77,21.23,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-22,23.08,19.97,26.2,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-23,22.63,19.98,25.28,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-24,22.4,20.3,24.5,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-25,25.37,22.07,28.67,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-26,26.03,21.15,30.92,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-27,24.28,20.55,28.0,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-28,24.55,20.52,28.58,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-29,27.12,22.93,31.32,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-30,24.98,22.6,27.37,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-07-31,23.72,23.17,24.28,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-01,25.97,23.48,28.47,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-02,26.24,23.73,28.75,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-03,26.7,23.87,29.53,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-04,27.07,23.75,30.38,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-05,26.53,23.65,29.4,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-06,27.59,24.13,31.05,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-07,27.49,24.52,30.47,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-08,25.47,24.45,26.5,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-09,24.62,22.9,26.35,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-10,23.68,22.85,24.52,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-11,22.87,22.92,22.82,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-12,25.89,22.45,29.33,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-13,23.35,21.88,24.82,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-14,24.82,22.88,26.77,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-15,25.99,23.32,28.67,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-16,24.58,22.45,26.72,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-17,24.97,21.92,28.02,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-18,22.85,18.78,26.92,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-19,22.66,19.3,26.02,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-20,25.93,23.87,27.98,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-21,25.22,21.32,29.13,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-22,24.29,19.85,28.73,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-23,22.12,22.22,22.02,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-24,20.82,19.77,21.87,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-25,21.8,18.72,24.88,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-26,20.27,15.37,25.17,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-27,21.15,18.78,23.52,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-28,19.01,13.03,24.98,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-29,17.0,16.83,17.17,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-30,17.34,16.18,18.5,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-08-31,19.47,18.53,20.42,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-01,21.07,17.7,24.43,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-02,20.41,16.38,24.43,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-03,20.8,19.0,22.6,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-04,21.57,18.9,24.25,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-05,21.93,21.02,22.85,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-06,19.09,16.12,22.07,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-07,20.03,15.38,24.68,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-08,20.07,13.88,26.27,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-09,20.97,15.98,25.95,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-10,19.32,15.83,22.82,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-11,21.36,17.6,25.12,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-12,20.93,18.6,23.27,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-13,21.74,18.98,24.5,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-14,21.59,17.98,25.2,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-15,22.43,18.83,26.02,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-16,22.38,18.37,26.4,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-17,25.31,21.3,29.32,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-18,25.31,21.95,28.67,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-19,23.73,21.08,26.38,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-20,16.62,12.52,20.72,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-21,16.12,11.08,21.15,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-22,15.88,10.87,20.88,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-23,16.09,13.02,19.17,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-24,15.22,10.12,20.33,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-25,17.47,12.92,22.03,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-26,17.43,13.97,20.9,3,"가덕산,금단산,염동산"
2022-09-27,18.66,12.77,24.55,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-28,17.97,13.85,22.08,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-29,18.41,13.22,23.6,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-09-30,19.15,12.95,25.35,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-01,18.72,12.97,24.47,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-02,19.61,16.13,23.08,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-03,20.54,17.82,23.27,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-04,19.77,20.57,18.97,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-05,15.03,12.2,17.85,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-06,15.22,12.15,18.28,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-07,14.3,12.07,16.53,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-08,13.19,8.73,17.65,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-09,11.34,10.53,12.15,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
2022-10-10,8.17,8.02,8.32,6,"가덕산,금단산,노성산,삼승산,시루산,염동산"
